employee_id,churn_probability,shap_main_driver_feature,shap_main_driver_value,shap_driver_direction
4726,0.000592381285969168,risk_score_raw,-2.01006817817688,Reduces exit risk
4727,0.021565286442637444,satisfaction_level,-0.997346043586731,Reduces exit risk
4728,0.008886986412107944,risk_score_raw,-1.8400546312332153,Reduces exit risk
4729,0.09686439484357834,is_project_extreme,-1.263991355895996,Reduces exit risk
4730,0.002987850457429886,salary_rank,-1.1364856958389282,Reduces exit risk
4731,0.21871615946292877,satisfaction_level,-1.2427470684051514,Reduces exit risk
4732,0.00024529744405299425,satisfaction_level,-3.0229763984680176,Reduces exit risk
4733,0.0005513557698577642,risk_score_raw,-1.0521519184112549,Reduces exit risk
4734,0.003311223117634654,satisfaction_level,-0.9822030663490295,Reduces exit risk
4735,0.00011917508527403697,satisfaction_level,-2.8525660037994385,Reduces exit risk
4736,0.08246368169784546,is_project_extreme,1.4048861265182495,Increases exit risk
4737,0.0036340539809316397,risk_score_raw,-2.3733227252960205,Reduces exit risk
4738,0.02176946960389614,is_project_extreme,-0.8890256285667419,Reduces exit risk
4739,0.002680051140487194,satisfaction_level,-1.083802342414856,Reduces exit risk
4740,0.0029344719368964434,average_montly_hours,-3.064608097076416,Reduces exit risk
4741,0.006876772735267878,risk_score_raw,-1.2341318130493164,Reduces exit risk
4742,0.003729315474629402,Work_accident,-1.0787177085876465,Reduces exit risk
4743,0.009518497623503208,satisfaction_level,-0.9933983683586121,Reduces exit risk
4744,0.0054685091599822044,risk_score_raw,-1.3761903047561646,Reduces exit risk
4745,0.020777016878128052,satisfaction_level,-1.002345085144043,Reduces exit risk
4746,0.01349540613591671,is_project_extreme,-1.0238664150238037,Reduces exit risk
4747,0.0011861455859616399,satisfaction_level,-2.6720004081726074,Reduces exit risk
4748,0.031201869249343872,is_project_extreme,-0.7167277932167053,Reduces exit risk
4749,0.12746810913085938,time_spend_company,-1.8249467611312866,Reduces exit risk
4750,0.02030148357152939,satisfaction_level,-0.8514605760574341,Reduces exit risk
4751,0.037017256021499634,last_evaluation,-2.650444984436035,Reduces exit risk
4752,0.01827576383948326,satisfaction_x_evaluation,-0.8947159051895142,Reduces exit risk
4753,0.0344250313937664,satisfaction_level,-0.9295527935028076,Reduces exit risk
4754,0.0005389797734096646,satisfaction_level,-2.7117061614990234,Reduces exit risk
4755,0.010865612886846066,salary_rank,-1.4769731760025024,Reduces exit risk
4756,0.017177361994981766,risk_score_raw,-1.8799159526824951,Reduces exit risk
4757,0.007477321196347475,risk_score_raw,-2.7525625228881836,Reduces exit risk
4758,0.007959438487887383,risk_score_raw,-1.8588356971740723,Reduces exit risk
4759,0.00011523065768415108,satisfaction_level,-2.745530128479004,Reduces exit risk
4760,0.017056904733181,satisfaction_level,-1.0582197904586792,Reduces exit risk
4761,0.002251321217045188,satisfaction_level,-1.1217595338821411,Reduces exit risk
4762,0.005071503110229969,satisfaction_level,-1.2607977390289307,Reduces exit risk
4763,0.0025194534100592136,risk_score_raw,-1.2976136207580566,Reduces exit risk
4764,0.022181984037160873,satisfaction_level,-1.2741706371307373,Reduces exit risk
4765,0.03973875194787979,risk_score_raw,-1.392189621925354,Reduces exit risk
4766,0.0010203865822404623,satisfaction_level,-3.0470075607299805,Reduces exit risk
4767,0.0036856059450656176,risk_score_raw,-2.84315824508667,Reduces exit risk
4768,0.036154985427856445,eval_satisfaction_gap,-1.237456202507019,Reduces exit risk
4769,0.0043897912837564945,satisfaction_level,-2.942523717880249,Reduces exit risk
4770,0.22639940679073334,satisfaction_x_evaluation,-0.7105413675308228,Reduces exit risk
4771,0.003227876964956522,satisfaction_level,-3.093900442123413,Reduces exit risk
4772,0.003548236098140478,satisfaction_level,-1.13453209400177,Reduces exit risk
4773,0.008470180444419384,satisfaction_level,-1.024728775024414,Reduces exit risk
4774,0.000690041168127209,risk_score_raw,-1.8567959070205688,Reduces exit risk
4775,0.1256672888994217,hours_per_project,-1.5203077793121338,Reduces exit risk
4776,0.0012518162839114666,satisfaction_level,-2.5567843914031982,Reduces exit risk
4777,0.016419997438788414,satisfaction_level,-0.969482421875,Reduces exit risk
4778,0.002824370050802827,risk_score_raw,-1.1242674589157104,Reduces exit risk
4779,0.010692637413740158,satisfaction_level,-1.0092467069625854,Reduces exit risk
4780,0.07343076914548874,satisfaction_level,-1.0803074836730957,Reduces exit risk
4781,0.033574268221855164,satisfaction_level,-0.8325167298316956,Reduces exit risk
4782,0.0036984519101679325,risk_score_raw,-1.7974119186401367,Reduces exit risk
4783,0.0018374089850112796,salary_rank,-1.110459566116333,Reduces exit risk
4784,0.2861079275608063,hours_per_project,-1.7134881019592285,Reduces exit risk
4785,0.03033221699297428,satisfaction_x_evaluation,-0.7393991947174072,Reduces exit risk
4786,0.01690407656133175,risk_score_raw,-1.365561604499817,Reduces exit risk
4787,0.0036374398041516542,risk_score_raw,-1.3762222528457642,Reduces exit risk
4788,0.009058409370481968,risk_score_raw,-1.980307698249817,Reduces exit risk
4789,0.004905522335320711,satisfaction_level,-3.2502686977386475,Reduces exit risk
4790,0.0005811340524815023,satisfaction_level,-2.762228488922119,Reduces exit risk
4791,0.14897136390209198,satisfaction_level,-0.9958263039588928,Reduces exit risk
4792,0.013947445899248123,risk_score_raw,-1.448054552078247,Reduces exit risk
4793,0.018152499571442604,satisfaction_level,-0.9374659061431885,Reduces exit risk
4794,0.015958746895194054,satisfaction_level,-0.8775745034217834,Reduces exit risk
4795,0.3266279399394989,hours_per_project,-1.0801533460617065,Reduces exit risk
4796,0.0601910762488842,satisfaction_level,-0.952745795249939,Reduces exit risk
4797,0.024923497810959816,satisfaction_level,-0.9106894731521606,Reduces exit risk
4798,0.0006450068904086947,eval_satisfaction_gap,-1.6778424978256226,Reduces exit risk
4799,0.04029134288430214,satisfaction_x_evaluation,-1.6232486963272095,Reduces exit risk
4800,0.031041907146573067,hours_per_project,-1.3767528533935547,Reduces exit risk
4801,0.0008343660156242549,satisfaction_level,-2.9216697216033936,Reduces exit risk
4802,0.012365945614874363,satisfaction_x_evaluation,-1.5315560102462769,Reduces exit risk
4803,0.0006783087737858295,satisfaction_level,-3.052961587905884,Reduces exit risk
4804,0.035628169775009155,hours_per_project,-1.79856276512146,Reduces exit risk
4805,0.0020253737457096577,risk_score_raw,-2.3754169940948486,Reduces exit risk
4806,0.0044737751595675945,Work_accident,-1.0814309120178223,Reduces exit risk
4807,0.032012488692998886,risk_score_raw,-0.9677873849868774,Reduces exit risk
4808,0.015358950942754745,satisfaction_level,-0.9810863137245178,Reduces exit risk
4809,0.027182437479496002,satisfaction_level,-0.9863731265068054,Reduces exit risk
4810,0.0006996744778007269,risk_score_raw,-2.0463318824768066,Reduces exit risk
4811,0.010949782095849514,risk_score_raw,-1.3035215139389038,Reduces exit risk
4812,0.008822284638881683,satisfaction_level,-1.1938233375549316,Reduces exit risk
4813,0.06756751984357834,hours_per_project,-1.7435400485992432,Reduces exit risk
4814,0.008772853761911392,risk_score_raw,-1.2018707990646362,Reduces exit risk
4815,0.0004445510858204216,satisfaction_level,-2.60357403755188,Reduces exit risk
4816,0.0004763058677781373,risk_score_raw,-1.9006580114364624,Reduces exit risk
4817,0.00218936987221241,satisfaction_level,-1.0607686042785645,Reduces exit risk
4818,0.16640259325504303,is_project_extreme,-0.9972928762435913,Reduces exit risk
4819,0.0018957431893795729,last_evaluation,-2.1389682292938232,Reduces exit risk
4820,0.014067945070564747,risk_score_raw,-1.6456787586212158,Reduces exit risk
4821,0.007849465124309063,risk_score_raw,-1.165808916091919,Reduces exit risk
4822,0.005162345711141825,salary_rank,-1.2372667789459229,Reduces exit risk
4823,0.20980945229530334,satisfaction_x_evaluation,-1.1485246419906616,Reduces exit risk
4824,0.07375947386026382,workload_intensity_idx,0.9520683884620667,Increases exit risk
4825,0.005936998873949051,risk_score_raw,-1.08066725730896,Reduces exit risk
4826,0.0002061881823465228,satisfaction_level,-3.0688445568084717,Reduces exit risk
4827,0.024856513366103172,risk_score_raw,-1.5547711849212646,Reduces exit risk
4828,0.013374986127018929,risk_score_raw,-1.2744534015655518,Reduces exit risk
4829,0.024460740387439728,satisfaction_x_evaluation,-1.469890832901001,Reduces exit risk
4830,0.008133909665048122,risk_score_raw,-2.2205147743225098,Reduces exit risk
4831,0.06285547465085983,satisfaction_level,-1.1214239597320557,Reduces exit risk
4832,0.0003807207685895264,satisfaction_level,-2.9185612201690674,Reduces exit risk
4833,0.0217753853648901,risk_score_raw,-1.4891936779022217,Reduces exit risk
4834,0.09451478719711304,satisfaction_level,-1.1185808181762695,Reduces exit risk
4835,0.0029992484487593174,risk_score_raw,-0.9255856871604919,Reduces exit risk
4836,0.003023364581167698,risk_score_raw,-2.4850635528564453,Reduces exit risk
4837,0.1416843682527542,satisfaction_level,-0.9114612340927124,Reduces exit risk
4838,0.4407501816749573,is_project_extreme,1.6370023488998413,Increases exit risk
4839,0.008227160200476646,last_evaluation,-3.003809690475464,Reduces exit risk
4840,0.011938443407416344,satisfaction_level,-0.8671079277992249,Reduces exit risk
4841,0.03257327899336815,risk_score_raw,-1.559977650642395,Reduces exit risk
4842,0.006519755814224482,risk_score_raw,-2.041445255279541,Reduces exit risk
4843,0.08851543068885803,is_project_extreme,-1.1715691089630127,Reduces exit risk
4844,0.7635140419006348,risk_score_raw,1.3120959997177124,Increases exit risk
4845,0.0019756632391363382,average_montly_hours,-2.8745033740997314,Reduces exit risk
4846,0.02456764690577984,satisfaction_level,-0.7378575801849365,Reduces exit risk
4847,0.019418902695178986,satisfaction_level,-1.0423710346221924,Reduces exit risk
4848,0.008253108710050583,risk_score_raw,-1.217745304107666,Reduces exit risk
4849,0.01851857639849186,satisfaction_x_evaluation,-1.1398301124572754,Reduces exit risk
4850,0.00751392962411046,risk_score_raw,-1.560863733291626,Reduces exit risk
4851,0.0068230824545025826,risk_score_raw,-1.2215849161148071,Reduces exit risk
4852,0.09165254235267639,is_project_extreme,-1.254038691520691,Reduces exit risk
4853,0.004866468254476786,risk_score_raw,-1.6676959991455078,Reduces exit risk
4854,0.09815382212400436,satisfaction_level,-0.9828518629074097,Reduces exit risk
4855,0.02067289501428604,risk_score_raw,-1.0394833087921143,Reduces exit risk
4856,0.00037124686059542,risk_score_raw,-2.308717727661133,Reduces exit risk
4857,0.1428615003824234,satisfaction_level,-1.2144674062728882,Reduces exit risk
4858,0.05490824952721596,is_project_extreme,-0.6069523096084595,Reduces exit risk
4859,0.009681123308837414,satisfaction_level,-0.9806865453720093,Reduces exit risk
4860,0.0009143736679106951,eval_satisfaction_gap,-1.6500529050827026,Reduces exit risk
4861,0.03117845207452774,salary_rank,-1.2585694789886475,Reduces exit risk
4862,0.019235288724303246,satisfaction_level,-0.8656675815582275,Reduces exit risk
4863,0.004051664378494024,risk_score_raw,-1.7497308254241943,Reduces exit risk
4864,0.00037512159906327724,satisfaction_level,-2.6925265789031982,Reduces exit risk
4865,0.0005343731609173119,risk_score_raw,-2.1553750038146973,Reduces exit risk
4866,0.004494589287787676,risk_score_raw,-1.3447902202606201,Reduces exit risk
4867,0.00029610245837830007,satisfaction_level,-2.5765464305877686,Reduces exit risk
4868,0.21603740751743317,satisfaction_level,-0.9397367835044861,Reduces exit risk
4869,0.0034872647374868393,risk_score_raw,-1.8670964241027832,Reduces exit risk
4870,0.007272359449416399,risk_score_raw,-1.1185054779052734,Reduces exit risk
4871,0.0023491994943469763,average_montly_hours,-2.564342737197876,Reduces exit risk
4872,0.003899490926414728,Work_accident,-0.9712821841239929,Reduces exit risk
4873,0.0005078284302726388,satisfaction_level,-2.929208755493164,Reduces exit risk
4874,0.004025964066386223,risk_score_raw,-1.4739032983779907,Reduces exit risk
4875,0.0686313733458519,time_spend_company,-0.8213191628456116,Reduces exit risk
4876,0.004428165964782238,satisfaction_level,-1.1462458372116089,Reduces exit risk
4877,0.006064689718186855,risk_score_raw,-1.653327226638794,Reduces exit risk
4878,0.005025957245379686,satisfaction_level,-1.0778992176055908,Reduces exit risk
4879,0.0628153532743454,satisfaction_level,-1.0334357023239136,Reduces exit risk
4880,0.0923948809504509,hours_per_project,-1.512244462966919,Reduces exit risk
4881,0.009950609877705574,Work_accident,-0.9944891333580017,Reduces exit risk
4882,0.0022084959782660007,time_spend_company,-1.8771741390228271,Reduces exit risk
4883,0.0026510984171181917,risk_score_raw,-2.307133913040161,Reduces exit risk
4884,0.04901955649256706,time_spend_company,-1.1892260313034058,Reduces exit risk
4885,0.009768637828528881,satisfaction_level,-1.0902296304702759,Reduces exit risk
4886,0.019277527928352356,satisfaction_level,-0.9669691324234009,Reduces exit risk
4887,0.008407660759985447,risk_score_raw,-1.2516387701034546,Reduces exit risk
4888,0.045627161860466,satisfaction_level,-1.0443722009658813,Reduces exit risk
4889,0.19435982406139374,risk_score_raw,0.8051862716674805,Increases exit risk
4890,0.0051418934017419815,satisfaction_level,-1.0061341524124146,Reduces exit risk
4891,0.02870265021920204,satisfaction_level,-1.0312496423721313,Reduces exit risk
4892,0.00014835955516900867,satisfaction_level,-2.3898332118988037,Reduces exit risk
4893,0.25241947174072266,average_montly_hours,-3.7795333862304688,Reduces exit risk
4894,0.0038090853486210108,risk_score_raw,-2.2684130668640137,Reduces exit risk
4895,0.015577102079987526,last_evaluation,-2.5209786891937256,Reduces exit risk
4896,0.11154404282569885,satisfaction_x_evaluation,-0.8880026936531067,Reduces exit risk
4897,0.1826281100511551,satisfaction_level,-1.1279122829437256,Reduces exit risk
4898,0.12619295716285706,time_spend_company,-0.6065468192100525,Reduces exit risk
4899,0.0005269977264106274,satisfaction_level,-3.1615307331085205,Reduces exit risk
4900,0.0025698912795633078,risk_score_raw,-2.0336272716522217,Reduces exit risk
4901,0.03046734258532524,risk_score_raw,-1.5737066268920898,Reduces exit risk
4902,0.007824253290891647,risk_score_raw,-1.1402268409729004,Reduces exit risk
4903,0.17005890607833862,is_project_extreme,1.3330811262130737,Increases exit risk
4904,0.002101279329508543,satisfaction_level,-3.1539900302886963,Reduces exit risk
4905,0.009337645955383778,risk_score_raw,-1.1208730936050415,Reduces exit risk
4906,0.16167904436588287,satisfaction_level,-0.847474217414856,Reduces exit risk
4907,0.010565722361207008,risk_score_raw,-1.4229366779327393,Reduces exit risk
4908,0.010504364967346191,risk_score_raw,-1.160957932472229,Reduces exit risk
4909,0.0005135025712661445,satisfaction_level,-2.5459957122802734,Reduces exit risk
4910,0.004665282089263201,risk_score_raw,-2.0293197631835938,Reduces exit risk
4911,0.0011211518431082368,satisfaction_level,-2.6151506900787354,Reduces exit risk
4912,0.011018911376595497,eval_satisfaction_gap,-1.8372246026992798,Reduces exit risk
4913,0.17645137012004852,satisfaction_x_evaluation,-1.2062067985534668,Reduces exit risk
4914,0.008010534569621086,risk_score_raw,-1.7544219493865967,Reduces exit risk
4915,0.01083397213369608,risk_score_raw,-1.4187543392181396,Reduces exit risk
4916,0.11603181064128876,satisfaction_x_evaluation,-1.324231505393982,Reduces exit risk
4917,9.537771256873384e-05,satisfaction_level,-2.583425283432007,Reduces exit risk
4918,0.027129126712679863,risk_score_raw,-0.8943173289299011,Reduces exit risk
4919,0.038555365055799484,satisfaction_level,-0.9341984391212463,Reduces exit risk
4920,0.004548323806375265,satisfaction_level,-0.9845342040061951,Reduces exit risk
4921,0.000620799430180341,satisfaction_level,-3.1248531341552734,Reduces exit risk
4922,0.02019951306283474,risk_score_raw,-1.244279146194458,Reduces exit risk
4923,0.00043622415978461504,satisfaction_level,-3.0554258823394775,Reduces exit risk
4924,0.034247368574142456,risk_score_raw,-2.0623061656951904,Reduces exit risk
4925,0.00391623517498374,risk_score_raw,-2.1492631435394287,Reduces exit risk
4926,0.0028531011193990707,risk_score_raw,-1.504133701324463,Reduces exit risk
4927,0.040246497839689255,satisfaction_level,-1.1380640268325806,Reduces exit risk
4928,0.006663620471954346,risk_score_raw,-1.2146998643875122,Reduces exit risk
4929,0.004544096998870373,satisfaction_level,-1.0786867141723633,Reduces exit risk
4930,0.18294081091880798,satisfaction_x_evaluation,-0.727444052696228,Reduces exit risk
4931,0.07731943577528,is_project_extreme,-1.3851701021194458,Reduces exit risk
4932,0.030827827751636505,satisfaction_level,-0.9019444584846497,Reduces exit risk
4933,0.0012542742770165205,average_montly_hours,-3.6019880771636963,Reduces exit risk
4934,0.0007281842990778387,satisfaction_level,-3.000523328781128,Reduces exit risk
4935,0.007875584997236729,risk_score_raw,-1.3231806755065918,Reduces exit risk
4936,0.001843161997385323,salary_rank,-1.1453025341033936,Reduces exit risk
4937,0.026964755728840828,last_evaluation,-2.237652063369751,Reduces exit risk
4938,0.014695125631988049,satisfaction_level,-0.936098039150238,Reduces exit risk
4939,0.015819363296031952,risk_score_raw,-0.9032893776893616,Reduces exit risk
4940,0.007650459185242653,risk_score_raw,-1.2256687879562378,Reduces exit risk
4941,0.00018251063011121005,satisfaction_level,-2.88468599319458,Reduces exit risk
4942,0.08189708739519119,is_project_extreme,-1.3120038509368896,Reduces exit risk
4943,0.002290064003318548,average_montly_hours,-2.8528599739074707,Reduces exit risk
4944,0.021743586286902428,satisfaction_level,-0.9633344411849976,Reduces exit risk
4945,0.0611371211707592,eval_satisfaction_gap,-1.2049713134765625,Reduces exit risk
4946,0.0611826553940773,satisfaction_level,-0.92597496509552,Reduces exit risk
4947,0.005727380979806185,risk_score_raw,-1.8507895469665527,Reduces exit risk
4948,0.16837576031684875,risk_score_raw,0.9379466772079468,Increases exit risk
4949,0.006815754342824221,risk_score_raw,-1.074398398399353,Reduces exit risk
4950,0.004491745959967375,risk_score_raw,-1.7743619680404663,Reduces exit risk
4951,0.0017150422791019082,last_evaluation,-2.221461057662964,Reduces exit risk
4952,0.018870022147893906,satisfaction_level,-0.7184893488883972,Reduces exit risk
4953,0.015751799568533897,satisfaction_level,-1.0638703107833862,Reduces exit risk
4954,0.0012044034665450454,risk_score_raw,-1.9392905235290527,Reduces exit risk
4955,0.005417665001004934,risk_score_raw,-1.2996121644973755,Reduces exit risk
4956,0.0002716045710258186,risk_score_raw,-2.5962183475494385,Reduces exit risk
4957,0.006100100465118885,risk_score_raw,-1.2800498008728027,Reduces exit risk
4958,0.006880775559693575,risk_score_raw,-1.9199365377426147,Reduces exit risk
4959,0.039547596126794815,satisfaction_level,-1.0161798000335693,Reduces exit risk
4960,0.0025911161210387945,risk_score_raw,-2.4629197120666504,Reduces exit risk
4961,0.004276394844055176,satisfaction_level,-1.151949167251587,Reduces exit risk
4962,0.004173364490270615,risk_score_raw,-2.2670857906341553,Reduces exit risk
4963,0.002746054669842124,risk_score_raw,-1.9405486583709717,Reduces exit risk
4964,0.017820389941334724,risk_score_raw,-1.0498390197753906,Reduces exit risk
4965,0.09900280088186264,satisfaction_level,-1.040499210357666,Reduces exit risk
4966,0.09585600346326828,Work_accident,-1.3217360973358154,Reduces exit risk
4967,0.06770962476730347,satisfaction_level,-0.7885409593582153,Reduces exit risk
4968,0.0017331013223156333,risk_score_raw,-2.8722856044769287,Reduces exit risk
4969,0.10798265039920807,time_spend_company,-1.3151159286499023,Reduces exit risk
4970,0.08098968118429184,time_spend_company,-0.7299641370773315,Reduces exit risk
4971,0.10481026023626328,satisfaction_level,-1.0501896142959595,Reduces exit risk
4972,0.00645151874050498,risk_score_raw,-1.3582797050476074,Reduces exit risk
4973,0.026680942624807358,satisfaction_level,-0.9780102968215942,Reduces exit risk
4974,0.10794561356306076,satisfaction_level,-0.9620621204376221,Reduces exit risk
4975,0.022065797820687294,salary_rank,-1.167214035987854,Reduces exit risk
4976,0.10750585794448853,time_spend_company,-1.4591058492660522,Reduces exit risk
4977,0.009736674837768078,satisfaction_level,-0.8625727295875549,Reduces exit risk
4978,0.009892452508211136,satisfaction_level,-1.1258668899536133,Reduces exit risk
4979,0.00028472201665863395,satisfaction_level,-2.8409621715545654,Reduces exit risk
4980,0.003005805891007185,average_montly_hours,-2.065221071243286,Reduces exit risk
4981,0.002156795933842659,risk_score_raw,-2.4565188884735107,Reduces exit risk
4982,0.0014165834290906787,average_montly_hours,-2.5857157707214355,Reduces exit risk
4983,0.05540182814002037,hours_per_project,-1.750705361366272,Reduces exit risk
4984,0.026851331815123558,satisfaction_x_evaluation,-1.010990858078003,Reduces exit risk
4985,0.0029409858398139477,risk_score_raw,-2.14286208152771,Reduces exit risk
4986,0.045182377099990845,is_project_extreme,-0.865132749080658,Reduces exit risk
4987,0.07830561697483063,satisfaction_level,-0.829383909702301,Reduces exit risk
4988,0.047376908361911774,satisfaction_level,-0.9510206580162048,Reduces exit risk
4989,0.023280976340174675,satisfaction_level,-0.8026565909385681,Reduces exit risk
4990,0.0063689942471683025,risk_score_raw,-1.671308159828186,Reduces exit risk
4991,0.010845030657947063,risk_score_raw,-2.020686149597168,Reduces exit risk
4992,0.001121613895520568,average_montly_hours,-2.318329334259033,Reduces exit risk
4993,0.01243620552122593,Work_accident,-1.050232172012329,Reduces exit risk
4994,0.002177705056965351,risk_score_raw,-1.4820870161056519,Reduces exit risk
4995,0.0003618081391323358,satisfaction_level,-2.6809098720550537,Reduces exit risk
4996,0.049326904118061066,satisfaction_level,-0.8864410519599915,Reduces exit risk
4997,0.004992345348000526,satisfaction_level,-1.0224069356918335,Reduces exit risk
4998,0.3782639503479004,satisfaction_x_evaluation,-0.963232696056366,Reduces exit risk
4999,0.08992969244718552,is_project_extreme,-0.8056655526161194,Reduces exit risk
5000,0.017560282722115517,satisfaction_level,-0.9394925832748413,Reduces exit risk
5001,0.2971428334712982,hours_per_project,-1.3060216903686523,Reduces exit risk
5002,0.00082962162559852,risk_score_raw,-2.0041234493255615,Reduces exit risk
5003,0.029126152396202087,satisfaction_level,-0.8972933292388916,Reduces exit risk
5004,0.007211771328002214,satisfaction_level,-0.9549887776374817,Reduces exit risk
5005,0.002022913657128811,risk_score_raw,-2.80245041847229,Reduces exit risk
5006,0.08992424607276917,hours_per_project,-1.8302022218704224,Reduces exit risk
5007,0.04167311266064644,Work_accident,-0.9068901538848877,Reduces exit risk
5008,0.0067156534641981125,risk_score_raw,-1.8166120052337646,Reduces exit risk
5009,0.015835681930184364,satisfaction_level,-1.0588462352752686,Reduces exit risk
5010,0.000365042855264619,satisfaction_level,-2.7812659740448,Reduces exit risk
5011,0.006819806527346373,risk_score_raw,-1.2277863025665283,Reduces exit risk
5012,0.017226511612534523,satisfaction_level,-1.0963290929794312,Reduces exit risk
5013,0.050825539976358414,satisfaction_x_evaluation,-0.9782059192657471,Reduces exit risk
5014,0.0031424358021467924,risk_score_raw,-1.301736831665039,Reduces exit risk
5015,0.006796977948397398,risk_score_raw,-1.904987096786499,Reduces exit risk
5016,0.01693061925470829,satisfaction_level,-0.9126803874969482,Reduces exit risk
5017,0.022013407200574875,satisfaction_x_evaluation,-1.0858891010284424,Reduces exit risk
5018,0.10364554077386856,satisfaction_level,-0.9523317217826843,Reduces exit risk
5019,0.017505217343568802,satisfaction_level,-0.8856309652328491,Reduces exit risk
5020,0.015981407836079597,satisfaction_level,-1.3991636037826538,Reduces exit risk
5021,0.007469610311090946,eval_satisfaction_gap,-1.1830530166625977,Reduces exit risk
5022,0.01840248703956604,risk_score_raw,-1.1981240510940552,Reduces exit risk
5023,0.008716586977243423,risk_score_raw,-1.2278358936309814,Reduces exit risk
5024,0.0051490869373083115,satisfaction_level,-3.0876340866088867,Reduces exit risk
5025,0.002439722651615739,satisfaction_level,-1.1360183954238892,Reduces exit risk
5026,0.030585605651140213,satisfaction_level,-0.9526941776275635,Reduces exit risk
5027,0.007731425575911999,risk_score_raw,-1.3459261655807495,Reduces exit risk
5028,0.006201368290930986,last_evaluation,-2.538717746734619,Reduces exit risk
5029,0.03661029785871506,satisfaction_level,-0.9589940309524536,Reduces exit risk
5030,0.004979712422937155,risk_score_raw,-1.5875970125198364,Reduces exit risk
5031,0.016780169680714607,satisfaction_level,-0.8337613344192505,Reduces exit risk
5032,0.004480650648474693,time_spend_company,-1.052121639251709,Reduces exit risk
5033,0.0070877522230148315,risk_score_raw,-1.4838495254516602,Reduces exit risk
5034,0.07927285879850388,hours_per_project,-1.5784235000610352,Reduces exit risk
5035,0.23775486648082733,hours_per_project,-1.1404918432235718,Reduces exit risk
5036,0.019383704289793968,satisfaction_level,-0.9740373492240906,Reduces exit risk
5037,0.0015538668958470225,risk_score_raw,-1.9112046957015991,Reduces exit risk
5038,0.0008916753577068448,satisfaction_level,-2.4553563594818115,Reduces exit risk
5039,0.0026802781503647566,risk_score_raw,-1.0077416896820068,Reduces exit risk
5040,0.021268127486109734,is_project_extreme,-0.8108705878257751,Reduces exit risk
5041,0.06410502642393112,is_project_extreme,0.9933466911315918,Increases exit risk
5042,0.00021501602896023542,satisfaction_level,-3.058276414871216,Reduces exit risk
5043,0.012353205122053623,is_project_extreme,-0.8646591901779175,Reduces exit risk
5044,0.004510779865086079,Work_accident,-1.2943003177642822,Reduces exit risk
5045,0.011439414694905281,satisfaction_level,-0.9284956455230713,Reduces exit risk
5046,0.009825387969613075,is_project_extreme,-1.2933944463729858,Reduces exit risk
5047,0.009924295358359814,risk_score_raw,-0.8618442416191101,Reduces exit risk
5048,0.00013232696801424026,satisfaction_level,-2.7423465251922607,Reduces exit risk
5049,0.007023821119219065,risk_score_raw,-1.3943204879760742,Reduces exit risk
5050,0.0026781463529914618,satisfaction_level,-1.3314160108566284,Reduces exit risk
5051,0.011761409230530262,risk_score_raw,-1.610998511314392,Reduces exit risk
5052,0.007950891740620136,satisfaction_level,-1.1527596712112427,Reduces exit risk
5053,0.014152520336210728,risk_score_raw,-0.9269101619720459,Reduces exit risk
5054,0.0014151892391964793,satisfaction_level,-2.442167043685913,Reduces exit risk
5055,0.015342957340180874,risk_score_raw,-1.214648962020874,Reduces exit risk
5056,0.0011060169199481606,satisfaction_level,-2.3340723514556885,Reduces exit risk
5057,0.2658803164958954,is_project_extreme,-1.0851421356201172,Reduces exit risk
5058,0.010389274917542934,satisfaction_level,-0.9926362633705139,Reduces exit risk
5059,0.0019252964993938804,risk_score_raw,-1.3188384771347046,Reduces exit risk
5060,0.03183198720216751,satisfaction_level,-0.9534499645233154,Reduces exit risk
5061,0.0004816550062969327,satisfaction_level,-2.537565231323242,Reduces exit risk
5062,0.005390792153775692,risk_score_raw,-1.0655300617218018,Reduces exit risk
5063,0.010299143381416798,risk_score_raw,-1.3806217908859253,Reduces exit risk
5064,0.09636437892913818,satisfaction_x_evaluation,-1.453574776649475,Reduces exit risk
5065,0.11500411480665207,is_project_extreme,-1.2006391286849976,Reduces exit risk
5066,0.0015941178426146507,satisfaction_level,-3.054628372192383,Reduces exit risk
5067,0.02634579688310623,satisfaction_level,-1.087944746017456,Reduces exit risk
5068,0.009361584670841694,risk_score_raw,-1.9975855350494385,Reduces exit risk
5069,0.008680752478539944,risk_score_raw,-1.123938798904419,Reduces exit risk
5070,0.021891403943300247,risk_score_raw,-1.068324327468872,Reduces exit risk
5071,0.007748805917799473,risk_score_raw,-1.8426638841629028,Reduces exit risk
5072,0.02933262288570404,satisfaction_level,-1.042418360710144,Reduces exit risk
5073,0.018183331936597824,satisfaction_level,-1.213928461074829,Reduces exit risk
5074,0.00042552381637506187,risk_score_raw,-2.7662980556488037,Reduces exit risk
5075,0.0012105139903724194,average_montly_hours,-3.2223317623138428,Reduces exit risk
5076,0.0002140744327334687,satisfaction_level,-2.5145809650421143,Reduces exit risk
5077,0.014656759798526764,satisfaction_level,-1.1079028844833374,Reduces exit risk
5078,0.03770388290286064,satisfaction_x_evaluation,-1.116732120513916,Reduces exit risk
5079,0.009174389764666557,risk_score_raw,-1.915688395500183,Reduces exit risk
5080,0.003106281626969576,risk_score_raw,-1.6503793001174927,Reduces exit risk
5081,0.008629643358290195,satisfaction_level,-1.076422929763794,Reduces exit risk
5082,0.0004356739518698305,satisfaction_level,-2.8274662494659424,Reduces exit risk
